ts_iso,ts_ms,open,high,low,close,volume
2025-10-04T09:38:00Z,1759570680000,122323.9,122670.0,121983.8,121983.8,19.93512293
2025-10-04T09:39:00Z,1759570740000,122162.1,122670.0,122162.1,122330.7,11.18114274
2025-10-04T09:40:00Z,1759570800000,122330.7,122334.0,122285.0,122332.7,8.15008017
2025-10-04T09:41:00Z,1759570860000,122332.8,122670.0,122332.8,122344.1,9.82764702
2025-10-04T09:42:00Z,1759570920000,122344.0,122344.5,122285.0,122344.1,8.74704865
2025-10-04T09:43:00Z,1759570980000,122344.1,122670.0,122344.1,122349.4,8.46633554
2025-10-04T09:44:00Z,1759571040000,122349.3,122349.4,122285.0,122340.8,12.8795401
2025-10-04T09:45:00Z,1759571100000,122340.8,122670.0,122338.0,122340.2,12.72477452
2025-10-04T09:46:00Z,1759571160000,122340.2,122340.4,122333.3,122340.3,3.30893347
2025-10-04T09:47:00Z,1759571220000,122340.2,122340.2,122285.0,122308.1,10.7130898
2025-10-04T09:48:00Z,1759571280000,122307.9,122307.9,122254.0,122256.9,6.45289867
2025-10-04T09:49:00Z,1759571340000,122256.9,122260.0,122251.8,122254.1,2.26245234
2025-10-04T09:50:00Z,1759571400000,122254.1,122670.0,122105.9,122250.1,15.2929009
2025-10-04T09:51:00Z,1759571460000,122250.1,122250.1,122239.4,122239.5,2.38095794
2025-10-04T09:52:00Z,1759571520000,122239.5,122239.5,122200.0,122231.4,29.4502716
2025-10-04T09:53:00Z,1759571580000,122231.3,122670.0,122225.1,122670.0,13.19453694
2025-10-04T09:54:00Z,1759571640000,122548.3,122548.3,122204.4,122217.0,9.44871925
2025-10-04T09:55:00Z,1759571700000,122217.0,122217.1,122211.4,122214.5,1.47122635
2025-10-04T09:56:00Z,1759571760000,122214.5,122225.0,122199.9,122200.0,3.30018358
2025-10-04T09:57:00Z,1759571820000,122200.0,122202.3,122199.9,122202.3,3.800368
2025-10-04T09:58:00Z,1759571880000,122202.2,122229.5,122200.0,122228.6,3.59383427
2025-10-04T09:59:00Z,1759571940000,122228.6,122230.1,122200.0,122225.0,2.78442275
2025-10-04T10:00:00Z,1759572000000,122225.0,122225.1,122200.0,122202.3,3.01871361
2025-10-04T10:01:00Z,1759572060000,122202.3,122254.2,122200.0,122250.1,6.4149237
2025-10-04T10:02:00Z,1759572120000,122253.8,122255.0,122247.5,122251.2,7.29456126
2025-10-04T10:03:00Z,1759572180000,122252.1,122670.0,122249.4,122253.9,10.25319765
2025-10-04T10:04:00Z,1759572240000,122253.9,122666.6,121900.0,122272.1,22.77212962
2025-10-04T10:05:00Z,1759572300000,122272.2,122632.7,121900.0,122200.0,13.05944872
2025-10-04T10:06:00Z,1759572360000,122283.6,122666.6,121909.9,122284.0,12.1055739
2025-10-04T10:07:00Z,1759572420000,122284.0,122284.2,122022.4,122282.0,5.15883725
2025-10-04T10:08:00Z,1759572480000,122283.9,122285.0,121900.0,122284.1,7.76691313
2025-10-04T10:09:00Z,1759572540000,122284.1,122284.2,121999.9,122027.0,4.74240112
2025-10-04T10:10:00Z,1759572600000,122209.6,122283.5,121900.0,122238.0,5.10349727
2025-10-04T10:11:00Z,1759572660000,122238.0,122285.0,122234.1,122239.1,7.51825819
2025-10-04T10:12:00Z,1759572720000,122239.1,122239.3,121923.6,122239.1,5.13431098
2025-10-04T10:13:00Z,1759572780000,122239.1,122240.0,121977.4,122239.1,4.17765468
2025-10-04T10:14:00Z,1759572840000,122239.1,122239.1,121977.4,122236.0,6.91773553
2025-10-04T10:15:00Z,1759572900000,122236.0,122236.3,121915.5,122236.2,8.49285774
2025-10-04T10:16:00Z,1759572960000,122236.2,122249.8,121945.9,122249.5,8.66947869
2025-10-04T10:17:00Z,1759573020000,122249.5,122277.3,121977.4,122277.3,5.14633114
2025-10-04T10:18:00Z,1759573080000,122277.2,122283.1,122276.6,122282.8,1.91178887
2025-10-04T10:19:00Z,1759573140000,122283.1,122283.1,121900.0,122258.7,5.18667976
2025-10-04T10:20:00Z,1759573200000,122258.7,122285.0,122256.2,122276.0,5.50628602
2025-10-04T10:21:00Z,1759573260000,122276.1,122291.6,122275.8,122291.6,7.53510296
2025-10-04T10:22:00Z,1759573320000,122291.7,122306.0,122105.9,122305.3,5.11978517
2025-10-04T10:23:00Z,1759573380000,122305.3,122305.3,122000.0,122305.3,3.59950563
2025-10-04T10:24:00Z,1759573440000,122305.3,122481.8,122305.3,122323.0,3.05250018
2025-10-04T10:25:00Z,1759573500000,122323.0,122324.9,122000.0,122323.0,3.54542752
2025-10-04T10:26:00Z,1759573560000,122323.0,122333.8,122322.9,122333.0,2.78234726
2025-10-04T10:27:00Z,1759573620000,122333.0,122333.5,122306.1,122306.3,3.03477296
2025-10-04T10:28:00Z,1759573680000,122306.7,122666.6,122306.1,122313.6,6.27310875
2025-10-04T10:29:00Z,1759573740000,122313.6,122666.6,122309.7,122313.5,7.45008757
2025-10-04T10:30:00Z,1759573800000,122315.5,122318.6,122302.2,122302.2,6.19364723
2025-10-04T10:31:00Z,1759573860000,122317.8,122344.0,122316.0,122341.0,9.41316677
2025-10-04T10:32:00Z,1759573920000,122341.4,122351.2,122174.1,122320.2,9.27283284
2025-10-04T10:33:00Z,1759573980000,122320.2,122325.4,122166.6,122324.0,9.58049454
2025-10-04T10:34:00Z,1759574040000,122324.6,122326.6,122127.6,122318.0,10.34399963
2025-10-04T10:35:00Z,1759574100000,122318.0,122319.2,122080.5,122318.0,9.13353418
2025-10-04T10:36:00Z,1759574160000,122318.4,122321.6,122076.9,122319.3,10.01680029
2025-10-04T10:37:00Z,1759574220000,122320.2,122320.2,122000.0,122296.1,8.90898214
2025-10-04T10:38:00Z,1759574280000,122296.1,122296.2,122069.0,122229.8,6.97257612
2025-10-04T10:39:00Z,1759574340000,122230.0,122260.0,122230.0,122258.0,4.84323963
2025-10-04T10:40:00Z,1759574400000,122258.3,122263.2,122250.0,122250.1,3.37163758
2025-10-04T10:41:00Z,1759574460000,122250.1,122250.1,122064.5,122243.5,4.10517935
2025-10-04T10:42:00Z,1759574520000,122241.7,122242.6,122229.4,122231.0,4.10700705
2025-10-04T10:43:00Z,1759574580000,122230.1,122600.0,122227.1,122600.0,6.53640579
2025-10-04T10:44:00Z,1759574640000,122432.4,122432.4,122050.0,122245.1,4.1039359
2025-10-04T10:45:00Z,1759574700000,122245.1,122256.6,122242.5,122248.2,2.44445433
2025-10-04T10:46:00Z,1759574760000,122248.2,122248.3,122225.5,122225.5,4.75800426
2025-10-04T10:47:00Z,1759574820000,122228.1,122228.1,122200.0,122200.5,2.48734528
2025-10-04T10:48:00Z,1759574880000,122200.1,122220.3,122200.1,122215.6,3.5367803
2025-10-04T10:49:00Z,1759574940000,122215.6,122216.1,122050.0,122200.2,3.17007571
2025-10-04T10:50:00Z,1759575000000,122200.3,122203.6,122050.0,122200.1,2.71974578
2025-10-04T10:51:00Z,1759575060000,122200.1,122280.1,122200.0,122200.6,2.25826632
2025-10-04T10:52:00Z,1759575120000,122200.3,122302.2,122150.0,122158.6,4.43720328
2025-10-04T10:53:00Z,1759575180000,122159.0,122176.0,122153.1,122174.2,3.30830979
2025-10-04T10:54:00Z,1759575240000,122174.1,122174.1,122134.0,122134.0,2.96833011
2025-10-04T10:55:00Z,1759575300000,122133.9,122150.0,122121.0,122150.0,2.87261392
2025-10-04T10:56:00Z,1759575360000,122150.0,122154.0,122150.0,122154.0,4.08297012
2025-10-04T10:57:00Z,1759575420000,122154.0,122156.0,122143.5,122143.8,2.3416032
2025-10-04T10:58:00Z,1759575480000,122143.5,122148.0,122131.7,122133.0,7.47223789
2025-10-04T10:59:00Z,1759575540000,122133.0,122143.5,122050.0,122138.7,10.93755332
2025-10-04T11:00:00Z,1759575600000,122138.7,122138.7,122050.0,122123.0,15.17224769
2025-10-04T11:01:00Z,1759575660000,122123.4,122143.4,122121.0,122139.8,3.94737422
2025-10-04T11:02:00Z,1759575720000,122139.8,122143.4,122139.5,122139.5,2.12708399
2025-10-04T11:03:00Z,1759575780000,122139.5,122142.0,122139.5,122139.5,1.99603543
2025-10-04T11:04:00Z,1759575840000,122139.5,122191.6,122135.7,122191.4,6.821525
2025-10-04T11:05:00Z,1759575900000,122191.5,122226.3,122157.9,122222.0,8.57174746
2025-10-04T11:06:00Z,1759575960000,122222.0,122238.2,122215.4,122216.0,5.21147065
2025-10-04T11:07:00Z,1759576020000,122216.0,122223.1,122050.0,122222.8,1.81033498
2025-10-04T11:08:00Z,1759576080000,122222.6,122229.8,122173.3,122174.0,4.13769114
2025-10-04T11:09:00Z,1759576140000,122173.9,122174.0,122143.4,122146.7,4.18246191
2025-10-04T11:10:00Z,1759576200000,122146.5,122167.6,122143.1,122143.6,3.01348893
2025-10-04T11:11:00Z,1759576260000,122143.6,122167.6,122109.3,122109.4,3.69099203
2025-10-04T11:12:00Z,1759576320000,122110.0,122111.0,122109.3,122109.4,1.61950433
2025-10-04T11:13:00Z,1759576380000,122109.4,122670.0,122050.0,122072.0,15.25340972
2025-10-04T11:14:00Z,1759576440000,122072.0,122280.1,122000.0,122042.7,38.24094874
2025-10-04T11:15:00Z,1759576500000,122042.7,122247.1,122010.3,122054.0,2.71161171
2025-10-04T11:16:00Z,1759576560000,122053.6,122095.4,122000.0,122095.4,8.09590705
2025-10-04T11:17:00Z,1759576620000,122095.3,122100.0,122000.0,122070.2,11.20979435
2025-10-04T11:18:00Z,1759576680000,122071.0,122071.0,122000.0,122023.9,12.61816327
2025-10-04T11:19:00Z,1759576740000,122023.9,122162.1,121959.3,122015.6,16.22569064
2025-10-04T11:20:00Z,1759576800000,122016.0,122026.6,121994.6,121994.7,3.9377767
2025-10-04T11:21:00Z,1759576860000,121994.6,122018.6,121900.0,122016.9,8.51453546
2025-10-04T11:22:00Z,1759576920000,122016.9,122017.8,121900.0,121996.2,11.91530951
2025-10-04T11:23:00Z,1759576980000,121999.0,122021.0,121900.0,122018.4,11.65370528
2025-10-04T11:24:00Z,1759577040000,122019.8,122020.1,121900.0,122009.3,12.87313105
2025-10-04T11:25:00Z,1759577100000,122011.7,122058.9,121900.0,122058.9,13.80430337
2025-10-04T11:26:00Z,1759577160000,122058.8,122077.8,121900.0,122059.4,11.36659267
2025-10-04T11:27:00Z,1759577220000,122060.7,122105.8,121900.0,122091.3,11.5394098
2025-10-04T11:28:00Z,1759577280000,122091.3,122145.0,121900.0,122109.0,11.34421833
2025-10-04T11:29:00Z,1759577340000,122110.0,122110.0,121900.0,122104.2,9.27152519
2025-10-04T11:30:00Z,1759577400000,122104.2,122139.2,122100.3,122138.1,1.79967233
2025-10-04T11:31:00Z,1759577460000,122138.1,122138.5,121900.0,122125.0,7.8725606
2025-10-04T11:32:00Z,1759577520000,122124.3,122285.0,121900.0,122125.7,6.91587026
2025-10-04T11:33:00Z,1759577580000,122125.7,122146.3,122125.7,122138.8,3.28108218
2025-10-04T11:34:00Z,1759577640000,122139.0,122139.9,122119.5,122119.5,2.94396959
2025-10-04T11:35:00Z,1759577700000,122119.4,122127.4,122105.0,122127.1,2.18425386
2025-10-04T11:36:00Z,1759577760000,122126.2,122127.0,122110.9,122114.7,2.53294162
2025-10-04T11:37:00Z,1759577820000,122114.7,122114.7,122101.8,122101.8,1.89745739
2025-10-04T11:38:00Z,1759577880000,122101.8,122102.5,121909.9,122085.8,2.35032138
2025-10-04T11:39:00Z,1759577940000,122085.8,122085.9,122052.2,122052.3,2.96023186
2025-10-04T11:40:00Z,1759578000000,122052.3,122076.2,122037.8,122076.2,1.88721318
2025-10-04T11:41:00Z,1759578060000,122076.2,122113.1,122075.9,122100.0,7.41014343
2025-10-04T11:42:00Z,1759578120000,122100.3,122126.2,121903.6,122108.0,11.55327741
2025-10-04T11:43:00Z,1759578180000,121983.8,122110.1,121900.0,122091.3,11.97107617
2025-10-04T11:44:00Z,1759578240000,122091.2,122091.3,121900.0,122066.6,10.07312579
2025-10-04T11:45:00Z,1759578300000,122066.8,122073.0,121900.0,122066.7,10.68864448
2025-10-04T11:46:00Z,1759578360000,122066.7,122071.4,121900.0,122071.1,15.08490675
2025-10-04T11:47:00Z,1759578420000,122071.1,122071.4,121900.0,122066.7,10.74754936
2025-10-04T11:48:00Z,1759578480000,122066.7,122069.9,121900.0,122064.4,10.74410708
2025-10-04T11:49:00Z,1759578540000,122064.4,122066.7,121840.0,122046.2,16.6835078
2025-10-04T11:50:00Z,1759578600000,122045.9,122056.0,121840.0,122052.0,13.90656386
2025-10-04T11:51:00Z,1759578660000,122054.0,122083.0,121840.0,122071.4,13.54296432
2025-10-04T11:52:00Z,1759578720000,122072.5,122078.5,121840.0,122072.5,11.24312446
2025-10-04T11:53:00Z,1759578780000,122073.7,122081.0,121840.0,122074.0,12.13304059
2025-10-04T11:54:00Z,1759578840000,122075.9,122075.9,121840.0,122037.9,10.37056454
2025-10-04T11:55:00Z,1759578900000,122037.7,122038.0,121841.0,122021.9,10.17354436
2025-10-04T11:56:00Z,1759578960000,122021.9,122022.2,121797.7,122009.4,11.02528591
2025-10-04T11:57:00Z,1759579020000,122009.4,122105.9,121700.0,122004.0,18.37593857
2025-10-04T11:58:00Z,1759579080000,122004.0,122017.8,121725.8,122013.5,14.29071493
2025-10-04T11:59:00Z,1759579140000,122013.5,122014.0,121700.0,121714.3,11.65753065
2025-10-04T12:00:00Z,1759579200000,121870.9,121990.6,121870.9,121989.8,3.45273363
2025-10-04T12:01:00Z,1759579260000,121990.0,122002.6,121762.7,121982.9,2.97923329
2025-10-04T12:02:00Z,1759579320000,121989.9,122001.1,121705.6,121990.0,5.88007808
2025-10-04T12:03:00Z,1759579380000,121990.0,122043.1,121705.6,122043.1,6.17433472
2025-10-04T12:04:00Z,1759579440000,122043.1,122062.6,121730.2,121977.4,8.75678565
2025-10-04T12:05:00Z,1759579500000,121977.4,122031.9,121700.0,122031.7,10.98135172
2025-10-04T12:06:00Z,1759579560000,122031.5,122031.5,122013.9,122013.9,2.31222667
2025-10-04T12:07:00Z,1759579620000,122013.9,122015.3,121714.3,122004.0,6.11203293
2025-10-04T12:08:00Z,1759579680000,122003.9,122004.0,121721.8,122002.5,10.06951283
2025-10-04T12:09:00Z,1759579740000,122003.1,122030.4,121721.8,122028.2,10.19105737
2025-10-04T12:10:00Z,1759579800000,122028.1,122088.0,122028.1,122088.0,0.32816185
2025-10-04T12:11:00Z,1759579860000,122088.0,122116.7,122086.4,122114.3,0.47823755
2025-10-04T12:12:00Z,1759579920000,122115.0,122117.7,122114.9,122117.7,0.67350638
2025-10-04T12:13:00Z,1759579980000,122117.6,122117.7,122114.0,122114.0,0.53870758
2025-10-04T12:14:00Z,1759580040000,122114.1,122114.1,122114.0,122114.1,0.37615115
2025-10-04T12:15:00Z,1759580100000,122114.1,122114.1,122102.0,122102.1,0.45159846
2025-10-04T12:16:00Z,1759580160000,122102.1,122102.1,122102.0,122102.1,0.20676423
2025-10-04T12:17:00Z,1759580220000,122102.1,122114.6,122102.0,122114.6,0.50281882
2025-10-04T12:18:00Z,1759580280000,122114.6,122114.6,122081.0,122104.6,0.84955286
2025-10-04T12:19:00Z,1759580340000,122105.0,122105.0,122084.1,122084.1,0.15258976
2025-10-04T12:20:00Z,1759580400000,122081.0,122081.0,122060.0,122060.0,0.47808912
2025-10-04T12:21:00Z,1759580460000,122060.1,122066.0,122060.0,122065.9,0.58781843
2025-10-04T12:22:00Z,1759580520000,122066.0,122066.0,122065.9,122065.9,0.73990214
2025-10-04T12:23:00Z,1759580580000,122066.0,122088.9,122066.0,122088.9,0.75817698
2025-10-04T12:24:00Z,1759580640000,122088.9,122098.9,122088.9,122094.2,1.05713397
2025-10-04T12:25:00Z,1759580700000,122094.1,122094.1,122068.2,122068.3,0.42492878
2025-10-04T12:26:00Z,1759580760000,122068.3,122068.3,122062.3,122062.3,0.14925528
2025-10-04T12:27:00Z,1759580820000,122062.4,122062.4,122042.6,122042.7,7.04432284
2025-10-04T12:28:00Z,1759580880000,122042.6,122089.1,122042.6,122089.0,1.03579861
2025-10-04T12:29:00Z,1759580940000,122089.0,122089.1,122084.3,122084.3,0.7448093
2025-10-04T12:30:00Z,1759581000000,122084.3,122084.3,122055.6,122057.0,3.77242191
2025-10-04T12:31:00Z,1759581060000,122057.1,122060.0,122024.0,122060.0,0.9052452
2025-10-04T12:32:00Z,1759581120000,122060.4,122095.3,122060.4,122070.2,1.79006771
2025-10-04T12:33:00Z,1759581180000,122070.1,122070.1,122040.0,122040.0,0.38683974
2025-10-04T12:34:00Z,1759581240000,122040.0,122045.0,122020.0,122045.0,1.03890114
2025-10-04T12:35:00Z,1759581300000,122045.0,122046.8,122041.7,122044.8,0.04009964
2025-10-04T12:36:00Z,1759581360000,122044.8,122076.1,122044.8,122076.1,2.9830998
2025-10-04T12:37:00Z,1759581420000,122076.1,122076.1,122057.9,122058.0,0.65825784
2025-10-04T12:38:00Z,1759581480000,122057.9,122057.9,122028.2,122045.4,1.42278868
2025-10-04T12:39:00Z,1759581540000,122045.7,122056.9,122039.9,122056.9,3.32874761
2025-10-04T12:40:00Z,1759581600000,122056.9,122076.0,122056.9,122076.0,0.29021539
2025-10-04T12:41:00Z,1759581660000,122076.0,122076.0,122061.8,122066.4,0.87069229
2025-10-04T12:42:00Z,1759581720000,122066.4,122066.4,122066.3,122066.3,0.21358216
2025-10-04T12:43:00Z,1759581780000,122066.3,122066.3,122057.1,122062.1,0.34284269
2025-10-04T12:44:00Z,1759581840000,122062.1,122062.1,122047.4,122047.5,0.07757888
2025-10-04T12:45:00Z,1759581900000,122047.4,122047.4,122020.1,122020.2,0.50456087
2025-10-04T12:46:00Z,1759581960000,122020.1,122020.2,121991.8,121991.8,0.93449696
2025-10-04T12:47:00Z,1759582020000,121991.8,121991.9,121989.8,121989.8,0.19160119
2025-10-04T12:48:00Z,1759582080000,121989.8,121989.9,121980.2,121980.3,0.86647356
2025-10-04T12:49:00Z,1759582140000,121980.2,121980.3,121975.5,121975.6,0.80444752
2025-10-04T12:50:00Z,1759582200000,121975.5,122012.8,121975.4,121985.1,2.37403796
2025-10-04T12:51:00Z,1759582260000,121985.0,121991.0,121985.0,121989.1,0.15427372
2025-10-04T12:52:00Z,1759582320000,121989.0,121989.1,121985.0,121985.0,0.03957318
2025-10-04T12:53:00Z,1759582380000,121985.0,121985.1,121972.5,121972.5,0.89045095
2025-10-04T12:54:00Z,1759582440000,121972.5,121975.4,121951.4,121975.3,2.24409322
2025-10-04T12:55:00Z,1759582500000,121975.3,122030.0,121975.3,122013.8,3.02969664
2025-10-04T12:56:00Z,1759582560000,122013.9,122020.9,122013.8,122020.8,1.2693738
2025-10-04T12:57:00Z,1759582620000,122020.9,122026.1,122020.8,122026.1,1.37842487
2025-10-04T12:58:00Z,1759582680000,122026.1,122026.1,122020.8,122020.8,0.53068563
2025-10-04T12:59:00Z,1759582740000,122020.8,122020.9,122020.8,122020.8,1.75197783
2025-10-04T13:00:00Z,1759582800000,122020.9,122020.9,122010.9,122015.8,0.997441
2025-10-04T13:01:00Z,1759582860000,122015.8,122087.5,122015.8,122087.5,2.84724518
2025-10-04T13:02:00Z,1759582920000,122087.5,122208.4,122087.5,122208.4,4.14871782
2025-10-04T13:03:00Z,1759582980000,122208.4,122266.0,122181.9,122265.0,4.51591609
2025-10-04T13:04:00Z,1759583040000,122264.9,122265.0,122258.6,122264.9,0.2777298
2025-10-04T13:05:00Z,1759583100000,122264.9,122319.1,122239.4,122266.1,9.5716895
2025-10-04T13:06:00Z,1759583160000,122266.1,122349.2,122266.1,122349.2,1.51168196
2025-10-04T13:07:00Z,1759583220000,122349.2,122380.8,122349.1,122380.7,1.50370181
2025-10-04T13:08:00Z,1759583280000,122380.7,122519.9,122380.7,122457.2,29.27836875
2025-10-04T13:09:00Z,1759583340000,122457.2,122469.8,122423.0,122469.1,2.36554549
2025-10-04T13:10:00Z,1759583400000,122469.7,122487.8,122455.4,122455.4,0.93920429
2025-10-04T13:11:00Z,1759583460000,122455.4,122467.0,122383.0,122383.1,12.05737867
2025-10-04T13:12:00Z,1759583520000,122383.1,122454.5,122383.1,122431.5,4.74546296
2025-10-04T13:13:00Z,1759583580000,122431.5,122431.5,122384.0,122390.0,3.62709164
2025-10-04T13:14:00Z,1759583640000,122389.9,122410.0,122389.9,122397.8,1.29814542
2025-10-04T13:15:00Z,1759583700000,122397.8,122459.4,122394.8,122441.1,6.81034717
2025-10-04T13:16:00Z,1759583760000,122441.0,122441.0,122400.0,122400.1,0.59452274
2025-10-04T13:17:00Z,1759583820000,122400.1,122403.9,122383.8,122384.2,3.27284261
2025-10-04T13:18:00Z,1759583880000,122384.2,122455.4,122384.2,122407.1,2.73936497
2025-10-04T13:19:00Z,1759583940000,122403.4,122433.0,122379.0,122393.0,2.34878925
2025-10-04T13:20:00Z,1759584000000,122393.0,122393.0,122343.4,122343.4,1.99932602
2025-10-04T13:21:00Z,1759584060000,122343.5,122360.0,122343.5,122349.9,0.89026749
2025-10-04T13:22:00Z,1759584120000,122349.9,122369.5,122290.9,122322.6,3.15342287
2025-10-04T13:23:00Z,1759584180000,122322.6,122354.6,122316.7,122316.7,3.47913509
2025-10-04T13:24:00Z,1759584240000,122316.7,122349.8,122309.9,122331.7,3.55965101
2025-10-04T13:25:00Z,1759584300000,122339.3,122360.0,122331.0,122331.8,2.97370092
2025-10-04T13:26:00Z,1759584360000,122331.7,122331.7,122327.0,122330.6,0.31347398
2025-10-04T13:27:00Z,1759584420000,122330.6,122354.5,122330.6,122345.0,2.00484659
2025-10-04T13:28:00Z,1759584480000,122345.1,122359.0,122323.9,122324.1,1.63590975
2025-10-04T13:29:00Z,1759584540000,122324.0,122324.0,122313.0,122316.9,0.3820143
2025-10-04T13:30:00Z,1759584600000,122316.0,122342.2,122316.0,122331.8,1.32853354
2025-10-04T13:31:00Z,1759584660000,122331.9,122344.1,122331.8,122344.0,2.15281844
2025-10-04T13:32:00Z,1759584720000,122344.0,122373.3,122344.0,122357.1,1.60514923
2025-10-04T13:33:00Z,1759584780000,122357.0,122364.2,122357.0,122364.1,0.41415331
2025-10-04T13:34:00Z,1759584840000,122364.2,122383.8,122364.2,122379.0,1.95627334
2025-10-04T13:35:00Z,1759584900000,122378.6,122416.0,122378.6,122415.9,2.88175812
2025-10-04T13:36:00Z,1759584960000,122416.0,122431.1,122415.8,122415.8,3.72058077
2025-10-04T13:37:00Z,1759585020000,122415.9,122440.9,122415.8,122440.9,0.96340047
2025-10-04T13:38:00Z,1759585080000,122440.9,122462.3,122440.9,122458.2,3.66621084
2025-10-04T13:39:00Z,1759585140000,122458.2,122470.1,122458.2,122465.2,0.4830417
2025-10-04T13:40:00Z,1759585200000,122465.1,122465.1,122443.8,122443.8,0.44370005
2025-10-04T13:41:00Z,1759585260000,122442.9,122448.9,122442.8,122448.8,0.414248
2025-10-04T13:42:00Z,1759585320000,122448.9,122458.2,122431.4,122431.4,1.76720156
2025-10-04T13:43:00Z,1759585380000,122431.4,122431.4,122404.4,122426.6,1.35068456
2025-10-04T13:44:00Z,1759585440000,122426.6,122426.6,122413.4,122413.4,0.45054088
2025-10-04T13:45:00Z,1759585500000,122412.3,122412.3,122408.0,122408.0,0.38060703
2025-10-04T13:46:00Z,1759585560000,122407.9,122408.0,122407.9,122407.9,0.8199969
2025-10-04T13:47:00Z,1759585620000,122408.0,122449.8,122408.0,122449.8,1.19666315
2025-10-04T13:48:00Z,1759585680000,122450.0,122460.0,122441.2,122441.2,2.30663986
2025-10-04T13:49:00Z,1759585740000,122441.1,122441.1,122426.6,122426.7,2.03110272
2025-10-04T13:50:00Z,1759585800000,122426.6,122426.7,122420.3,122421.3,1.12517678
2025-10-04T13:51:00Z,1759585860000,122421.3,122421.4,122418.5,122418.6,0.11214009
2025-10-04T13:52:00Z,1759585920000,122418.6,122418.6,122418.5,122418.5,0.1592342
2025-10-04T13:53:00Z,1759585980000,122418.5,122420.0,122372.4,122388.2,1.63188138
2025-10-04T13:54:00Z,1759586040000,122388.1,122388.2,122388.1,122388.1,0.12248219
2025-10-04T13:55:00Z,1759586100000,122388.2,122410.5,122388.1,122397.8,1.3058614
2025-10-04T13:56:00Z,1759586160000,122397.1,122397.1,122380.0,122388.2,1.36050062
2025-10-04T13:57:00Z,1759586220000,122388.1,122388.1,122372.0,122372.0,2.27707531
2025-10-04T13:58:00Z,1759586280000,122372.1,122393.0,122369.8,122392.9,10.25422282
2025-10-04T13:59:00Z,1759586340000,122392.9,122393.0,122392.9,122393.0,0.06104906
