ts_iso,ts_ms,open,high,low,close,volume
2025-10-03T15:55:00Z,1759506900000,122050.2,122363.0,121666.6,122022.4,85.05681105
2025-10-03T16:00:00Z,1759507200000,122022.4,122960.0,121900.0,122734.0,147.40967365
2025-10-03T16:05:00Z,1759507500000,122736.0,123066.5,122510.3,122818.2,178.7099679
2025-10-03T16:10:00Z,1759507800000,122815.9,123297.8,122761.4,123100.0,197.17466453
2025-10-03T16:15:00Z,1759508100000,123100.0,123308.0,122945.6,123064.9,109.78846574
2025-10-03T16:20:00Z,1759508400000,123064.8,123470.0,122946.9,123426.3,99.2978503
2025-10-03T16:25:00Z,1759508700000,123426.4,123823.2,123426.3,123661.0,106.51762308
2025-10-03T16:30:00Z,1759509000000,123661.0,123850.0,123516.0,123756.1,99.72892437
2025-10-03T16:35:00Z,1759509300000,123756.1,123888.0,123650.4,123759.2,54.98677914
2025-10-03T16:40:00Z,1759509600000,123760.0,123810.4,123714.4,123787.9,26.86194602
2025-10-03T16:45:00Z,1759509900000,123788.0,123820.0,123062.1,123193.8,173.60955382
2025-10-03T16:50:00Z,1759510200000,123193.8,123288.7,122851.9,122866.9,125.49938587
2025-10-03T16:55:00Z,1759510500000,122864.0,123023.0,122513.2,122560.0,105.46171705
2025-10-03T17:00:00Z,1759510800000,122557.2,122557.2,121675.3,122114.1,351.71641144
2025-10-03T17:05:00Z,1759511100000,122114.2,122798.0,121768.1,122735.0,197.51583979
2025-10-03T17:10:00Z,1759511400000,122735.0,123109.4,122735.0,122991.0,87.20168131
2025-10-03T17:15:00Z,1759511700000,122991.1,122991.1,122309.0,122341.4,131.30014148
2025-10-03T17:20:00Z,1759512000000,122341.4,122772.2,122250.0,122485.4,59.33090246
2025-10-03T17:25:00Z,1759512300000,122488.0,122635.8,122395.7,122510.7,39.7786559
2025-10-03T17:30:00Z,1759512600000,122510.0,122786.1,122339.7,122674.1,39.60295865
2025-10-03T17:35:00Z,1759512900000,122674.2,122950.6,122674.2,122939.7,37.30198364
2025-10-03T17:40:00Z,1759513200000,122939.8,122988.0,122557.6,122581.5,39.89476106
2025-10-03T17:45:00Z,1759513500000,122581.4,122613.1,122140.0,122190.2,38.86324861
2025-10-03T17:50:00Z,1759513800000,122190.2,122264.6,121605.8,121613.0,128.62462884
2025-10-03T17:55:00Z,1759514100000,121613.0,122235.6,121612.9,122075.7,80.42788855
2025-10-03T18:00:00Z,1759514400000,122075.8,122114.0,121758.9,121797.4,50.27952506
2025-10-03T18:05:00Z,1759514700000,121797.3,121899.7,121486.9,121890.0,83.50656346
2025-10-03T18:10:00Z,1759515000000,121890.1,122158.8,121880.5,122027.7,45.60729332
2025-10-03T18:15:00Z,1759515300000,122027.7,122318.9,122011.7,122283.7,43.6868518
2025-10-03T18:20:00Z,1759515600000,122283.8,122534.4,122213.3,122500.5,50.3578337
2025-10-03T18:25:00Z,1759515900000,122500.0,122596.0,122428.4,122478.6,30.87111549
2025-10-03T18:30:00Z,1759516200000,122484.0,122596.0,122205.7,122503.2,42.60642275
2025-10-03T18:35:00Z,1759516500000,122503.2,122733.6,122496.8,122692.0,18.65839594
2025-10-03T18:40:00Z,1759516800000,122692.0,122704.8,122560.8,122635.4,12.92060284
2025-10-03T18:45:00Z,1759517100000,122635.3,122728.0,122426.6,122469.7,32.45227282
2025-10-03T18:50:00Z,1759517400000,122469.7,122493.8,122325.8,122445.9,16.70385923
2025-10-03T18:55:00Z,1759517700000,122447.9,122560.0,122400.0,122548.0,22.90134738
2025-10-03T19:00:00Z,1759518000000,122548.0,122623.4,122364.2,122369.1,29.1777131
2025-10-03T19:05:00Z,1759518300000,122369.5,122546.5,122359.4,122508.2,10.78364652
2025-10-03T19:10:00Z,1759518600000,122508.3,122611.1,122400.9,122455.4,92.32991453
2025-10-03T19:15:00Z,1759518900000,122455.4,122720.0,122455.4,122671.4,23.72229466
2025-10-03T19:20:00Z,1759519200000,122671.4,122695.4,122546.7,122588.8,30.26592825
2025-10-03T19:25:00Z,1759519500000,122588.7,122835.3,122588.7,122786.6,16.86480585
2025-10-03T19:30:00Z,1759519800000,122786.7,122959.4,122786.7,122883.6,13.59973237
2025-10-03T19:35:00Z,1759520100000,122882.6,122930.8,122668.3,122668.4,28.57817329
2025-10-03T19:40:00Z,1759520400000,122668.4,122839.4,122668.3,122772.1,24.2356525
2025-10-03T19:45:00Z,1759520700000,122772.2,122793.9,122575.4,122679.9,24.92705576
2025-10-03T19:50:00Z,1759521000000,122679.9,122748.2,122595.5,122685.8,12.0047144
2025-10-03T19:55:00Z,1759521300000,122685.8,122700.2,122594.7,122671.3,22.33807044
2025-10-03T20:00:00Z,1759521600000,122664.6,122712.1,122282.6,122354.5,29.6931812
2025-10-03T20:05:00Z,1759521900000,122354.6,122479.4,122155.1,122172.1,17.16539264
2025-10-03T20:10:00Z,1759522200000,122167.0,122181.8,122046.9,122105.0,16.95918454
2025-10-03T20:15:00Z,1759522500000,122105.0,122301.7,122105.0,122199.8,29.24681462
2025-10-03T20:20:00Z,1759522800000,122198.1,122285.3,122168.6,122191.4,8.82170569
2025-10-03T20:25:00Z,1759523100000,122190.6,122205.9,122107.7,122152.9,16.82458754
2025-10-03T20:30:00Z,1759523400000,122153.0,122354.6,122153.0,122279.0,19.39029522
2025-10-03T20:35:00Z,1759523700000,122280.0,122441.0,122258.6,122426.6,16.68965387
2025-10-03T20:40:00Z,1759524000000,122426.6,122680.8,122373.9,122678.5,15.27957174
2025-10-03T20:45:00Z,1759524300000,122678.6,122733.8,122515.8,122610.1,8.55414452
2025-10-03T20:50:00Z,1759524600000,122610.0,122613.8,122522.6,122556.9,3.11314056
2025-10-03T20:55:00Z,1759524900000,122557.0,122563.8,122443.6,122455.4,10.91957416
2025-10-03T21:00:00Z,1759525200000,122455.4,122455.4,122388.2,122431.5,7.80713567
2025-10-03T21:05:00Z,1759525500000,122431.5,122431.5,122371.3,122377.9,6.31956649
2025-10-03T21:10:00Z,1759525800000,122377.8,122460.2,122377.8,122460.1,18.13769946
2025-10-03T21:15:00Z,1759526100000,122460.2,122460.2,122289.8,122297.1,14.90600261
2025-10-03T21:20:00Z,1759526400000,122297.0,122350.0,122297.0,122326.9,4.91253554
2025-10-03T21:25:00Z,1759526700000,122327.0,122351.0,122297.4,122297.4,7.84637223
2025-10-03T21:30:00Z,1759527000000,122297.4,122373.4,122204.6,122225.1,17.64435812
2025-10-03T21:35:00Z,1759527300000,122225.1,122225.1,122115.3,122201.2,15.73520305
2025-10-03T21:40:00Z,1759527600000,122201.0,122201.0,122072.9,122172.5,12.46422295
2025-10-03T21:45:00Z,1759527900000,122172.6,122209.5,122114.7,122114.7,12.8673299
2025-10-03T21:50:00Z,1759528200000,122114.7,122337.8,122007.2,122337.8,22.58550475
2025-10-03T21:55:00Z,1759528500000,122338.3,122404.9,122290.7,122311.4,9.62436335
2025-10-03T22:00:00Z,1759528800000,122311.5,122425.0,122311.5,122424.0,5.53465441
2025-10-03T22:05:00Z,1759529100000,122424.1,122467.5,122364.2,122467.4,10.59948961
2025-10-03T22:10:00Z,1759529400000,122467.5,122467.5,122400.1,122467.4,4.90527071
2025-10-03T22:15:00Z,1759529700000,122467.5,122544.6,122436.2,122509.9,4.98754735
2025-10-03T22:20:00Z,1759530000000,122510.0,122510.0,122469.8,122480.0,2.93251516
2025-10-03T22:25:00Z,1759530300000,122480.0,122495.3,122480.0,122484.3,3.13815826
2025-10-03T22:30:00Z,1759530600000,122486.7,122517.9,122486.6,122517.0,5.52954154
2025-10-03T22:35:00Z,1759530900000,122517.1,122623.4,122517.1,122623.3,6.61045742
2025-10-03T22:40:00Z,1759531200000,122623.3,122672.0,122581.8,122581.9,16.48265656
2025-10-03T22:45:00Z,1759531500000,122581.9,122610.3,122566.1,122605.0,1.64984708
2025-10-03T22:50:00Z,1759531800000,122605.1,122605.1,122467.6,122467.7,2.97758045
2025-10-03T22:55:00Z,1759532100000,122467.7,122492.0,122450.6,122480.5,4.66719822
2025-10-03T23:00:00Z,1759532400000,122480.0,122480.0,122404.7,122404.7,3.72243814
2025-10-03T23:05:00Z,1759532700000,122404.8,122416.3,122369.0,122369.0,3.87158861
2025-10-03T23:10:00Z,1759533000000,122369.0,122369.0,122282.6,122298.2,18.04401011
2025-10-03T23:15:00Z,1759533300000,122302.6,122345.0,122282.6,122330.7,2.60677458
2025-10-03T23:20:00Z,1759533600000,122330.7,122364.0,122327.4,122335.4,3.12805267
2025-10-03T23:25:00Z,1759533900000,122335.5,122335.5,122263.5,122275.9,5.70782033
2025-10-03T23:30:00Z,1759534200000,122275.9,122285.0,122192.8,122284.9,4.63682382
2025-10-03T23:35:00Z,1759534500000,122285.0,122338.7,122273.0,122338.7,4.2727809
2025-10-03T23:40:00Z,1759534800000,122338.6,122357.5,122300.0,122300.0,6.81390362
2025-10-03T23:45:00Z,1759535100000,122300.1,122324.9,122220.2,122244.3,6.35034186
2025-10-03T23:50:00Z,1759535400000,122244.2,122276.8,122174.6,122190.1,11.43242125
2025-10-03T23:55:00Z,1759535700000,122190.1,122239.4,122184.5,122239.4,9.97739179
2025-10-04T00:00:00Z,1759536000000,122239.4,122267.9,122057.2,122119.1,36.5190655
2025-10-04T00:05:00Z,1759536300000,122119.1,122263.9,122119.0,122234.6,5.44857191
2025-10-04T00:10:00Z,1759536600000,122234.6,122250.0,122182.0,122182.1,7.94408445
2025-10-04T00:15:00Z,1759536900000,122182.0,122253.8,122182.0,122229.8,3.93611498
2025-10-04T00:20:00Z,1759537200000,122229.7,122298.0,122218.8,122298.0,13.29112563
2025-10-04T00:25:00Z,1759537500000,122298.0,122298.0,122166.0,122166.0,6.77797904
2025-10-04T00:30:00Z,1759537800000,122165.9,122188.0,122061.8,122062.2,12.11395692
2025-10-04T00:35:00Z,1759538100000,122062.1,122118.9,121985.6,122033.1,24.26171945
2025-10-04T00:40:00Z,1759538400000,122033.1,122099.0,122015.2,122059.9,7.04175083
2025-10-04T00:45:00Z,1759538700000,122060.0,122105.3,122004.2,122004.2,8.0376028
2025-10-04T00:50:00Z,1759539000000,122004.3,122090.6,122000.0,122071.3,24.698733
2025-10-04T00:55:00Z,1759539300000,122071.3,122114.5,122024.0,122114.5,6.08917121
2025-10-04T01:00:00Z,1759539600000,122114.6,122124.2,122029.4,122061.9,40.20152986
2025-10-04T01:05:00Z,1759539900000,122061.8,122119.3,122028.2,122116.5,8.10263022
2025-10-04T01:10:00Z,1759540200000,122116.6,122116.6,122019.6,122105.0,10.20891092
2025-10-04T01:15:00Z,1759540500000,122105.0,122113.0,122009.8,122085.8,10.42582573
2025-10-04T01:20:00Z,1759540800000,122082.9,122082.9,122005.7,122007.5,5.68826055
2025-10-04T01:25:00Z,1759541100000,122007.6,122018.6,121956.2,121956.3,25.83413284
2025-10-04T01:30:00Z,1759541400000,121956.3,122037.2,121875.1,122037.1,22.44122705
2025-10-04T01:35:00Z,1759541700000,122037.2,122037.2,121898.6,121955.1,12.53851451
2025-10-04T01:40:00Z,1759542000000,121955.1,121955.1,121855.7,121882.4,11.57048038
2025-10-04T01:45:00Z,1759542300000,121882.5,121900.0,121776.3,121776.3,11.05941382
2025-10-04T01:50:00Z,1759542600000,121776.4,121800.0,121700.0,121701.2,7.6948523
2025-10-04T01:55:00Z,1759542900000,121701.3,121864.9,121698.8,121864.9,11.04039856
2025-10-04T02:00:00Z,1759543200000,121865.0,122027.3,121865.0,121969.1,16.40036199
2025-10-04T02:05:00Z,1759543500000,121969.0,122037.1,121951.5,121951.5,11.57617894
2025-10-04T02:10:00Z,1759543800000,121951.5,122004.1,121794.1,121874.5,19.82262515
2025-10-04T02:15:00Z,1759544100000,121874.6,121889.0,121692.2,121740.2,17.90581444
2025-10-04T02:20:00Z,1759544400000,121740.2,121888.8,121682.6,121737.0,8.3911887
2025-10-04T02:25:00Z,1759544700000,121737.0,121820.9,121736.9,121804.9,6.52583334
2025-10-04T02:30:00Z,1759545000000,121804.9,121845.0,121688.7,121752.3,12.67629821
2025-10-04T02:35:00Z,1759545300000,121753.0,121772.9,121686.0,121733.1,7.56112049
2025-10-04T02:40:00Z,1759545600000,121732.3,121791.0,121713.7,121755.3,13.08084551
2025-10-04T02:45:00Z,1759545900000,121755.2,121838.9,121725.3,121788.7,7.42271698
2025-10-04T02:50:00Z,1759546200000,121789.9,121955.9,121789.9,121952.3,9.30919344
2025-10-04T02:55:00Z,1759546500000,121950.0,121950.0,121823.0,121854.9,5.87526765
2025-10-04T03:00:00Z,1759546800000,121854.9,121905.0,121828.6,121856.0,14.46164349
2025-10-04T03:05:00Z,1759547100000,121856.2,121910.4,121850.7,121877.8,19.14272119
2025-10-04T03:10:00Z,1759547400000,121877.9,121904.8,121850.6,121904.8,4.96926677
2025-10-04T03:15:00Z,1759547700000,121904.8,121975.4,121900.1,121949.9,10.37129997
2025-10-04T03:20:00Z,1759548000000,121950.0,122013.8,121942.0,122013.7,9.2612661
2025-10-04T03:25:00Z,1759548300000,122013.7,122078.1,122013.7,122050.0,16.22088904
2025-10-04T03:30:00Z,1759548600000,122050.0,122114.8,122048.9,122071.6,28.08467699
2025-10-04T03:35:00Z,1759548900000,122071.5,122096.0,122033.0,122047.7,6.17638183
2025-10-04T03:40:00Z,1759549200000,122052.4,122100.0,122052.4,122094.5,5.23914061
2025-10-04T03:45:00Z,1759549500000,122094.5,122106.5,122031.7,122105.0,18.18026412
2025-10-04T03:50:00Z,1759549800000,122105.0,122255.7,122105.0,122249.1,27.70824638
2025-10-04T03:55:00Z,1759550100000,122249.1,122336.6,122201.0,122245.0,18.15106725
2025-10-04T04:00:00Z,1759550400000,122247.0,122317.7,122232.8,122292.7,30.57746667
2025-10-04T04:05:00Z,1759550700000,122292.7,122302.2,122259.3,122287.4,8.82490403
2025-10-04T04:10:00Z,1759551000000,122287.5,122300.0,122258.2,122282.6,18.53865428
2025-10-04T04:15:00Z,1759551300000,122283.2,122330.0,122223.0,122293.2,15.87928936
2025-10-04T04:20:00Z,1759551600000,122295.8,122387.5,122263.4,122382.0,32.28586653
2025-10-04T04:25:00Z,1759551900000,122382.1,122382.1,122335.0,122345.0,10.84819268
2025-10-04T04:30:00Z,1759552200000,122345.0,122385.0,122290.1,122358.9,5.83013169
2025-10-04T04:35:00Z,1759552500000,122358.9,122423.0,122358.9,122413.5,14.13701002
2025-10-04T04:40:00Z,1759552800000,122413.5,122500.0,122413.5,122485.9,15.51524544
2025-10-04T04:45:00Z,1759553100000,122485.9,122500.0,122450.6,122481.6,8.23634916
2025-10-04T04:50:00Z,1759553400000,122481.6,122534.7,122480.2,122508.2,26.76024561
2025-10-04T04:55:00Z,1759553700000,122508.2,122508.3,122490.0,122490.0,1.23165514
2025-10-04T05:00:00Z,1759554000000,122490.1,122497.4,122435.0,122444.5,9.09746401
2025-10-04T05:05:00Z,1759554300000,122444.5,122536.1,122415.0,122536.1,9.80748364
2025-10-04T05:10:00Z,1759554600000,122536.1,122666.6,122527.3,122651.1,18.16068839
2025-10-04T05:15:00Z,1759554900000,122651.1,122675.0,122616.4,122675.0,7.79385649
2025-10-04T05:20:00Z,1759555200000,122675.0,122761.0,122674.9,122736.1,17.52518067
2025-10-04T05:25:00Z,1759555500000,122736.0,122800.0,122652.9,122676.7,23.75185664
2025-10-04T05:30:00Z,1759555800000,122676.7,122719.4,122640.4,122688.4,12.76775912
2025-10-04T05:35:00Z,1759556100000,122688.4,122719.4,122635.2,122635.2,19.74609677
2025-10-04T05:40:00Z,1759556400000,122635.2,122635.3,122460.0,122480.9,21.30694662
2025-10-04T05:45:00Z,1759556700000,122480.8,122520.0,122407.4,122433.4,25.66155424
2025-10-04T05:50:00Z,1759557000000,122433.5,122580.0,122427.7,122579.9,13.82582885
2025-10-04T05:55:00Z,1759557300000,122580.0,122633.3,122495.0,122537.9,17.91183611
2025-10-04T06:00:00Z,1759557600000,122538.0,122591.6,122500.0,122522.6,48.25218355
2025-10-04T06:05:00Z,1759557900000,122522.5,122522.5,122402.6,122427.5,12.71762526
2025-10-04T06:10:00Z,1759558200000,122427.6,122455.8,122392.6,122418.9,15.57355983
2025-10-04T06:15:00Z,1759558500000,122418.8,122606.6,122418.8,122599.4,24.19848972
2025-10-04T06:20:00Z,1759558800000,122594.6,122611.4,122556.2,122573.0,21.89713117
2025-10-04T06:25:00Z,1759559100000,122573.0,122596.2,122507.0,122507.1,4.71862577
2025-10-04T06:30:00Z,1759559400000,122507.1,122550.0,122503.4,122549.7,5.03840999
2025-10-04T06:35:00Z,1759559700000,122549.8,122555.0,122510.0,122540.9,2.99376329
2025-10-04T06:40:00Z,1759560000000,122540.9,122575.4,122487.0,122522.9,5.38064657
2025-10-04T06:45:00Z,1759560300000,122523.0,122537.0,122499.9,122500.0,12.47370256
2025-10-04T06:50:00Z,1759560600000,122500.0,122500.1,122441.0,122441.0,1.17529095
2025-10-04T06:55:00Z,1759560900000,122441.1,122460.0,122436.2,122436.2,1.07313698
2025-10-04T07:00:00Z,1759561200000,122436.3,122436.3,122402.8,122430.0,21.1373614
2025-10-04T07:05:00Z,1759561500000,122430.0,122430.0,122384.6,122384.6,25.75716244
2025-10-04T07:10:00Z,1759561800000,122384.6,122455.5,122347.0,122425.4,20.20711324
2025-10-04T07:15:00Z,1759562100000,122425.4,122425.4,122334.8,122378.5,22.71397828
2025-10-04T07:20:00Z,1759562400000,122378.5,122378.6,122316.0,122326.0,32.46992398
2025-10-04T07:25:00Z,1759562700000,122326.0,122390.2,122312.9,122388.0,63.73439907
2025-10-04T07:30:00Z,1759563000000,122388.0,122435.4,122372.0,122423.9,321.00023415
2025-10-04T07:35:00Z,1759563300000,122423.9,122423.9,122321.5,122321.5,84.33480912
2025-10-04T07:40:00Z,1759563600000,122321.5,122330.6,122259.9,122300.9,226.74804013
2025-10-04T07:45:00Z,1759563900000,122300.9,122302.9,122249.9,122249.9,20.76187174
2025-10-04T07:50:00Z,1759564200000,122250.0,122278.9,122249.9,122258.4,27.65313408
2025-10-04T07:55:00Z,1759564500000,122258.4,122314.0,122249.0,122304.0,78.01552638
2025-10-04T08:00:00Z,1759564800000,122304.0,122443.2,122285.8,122443.1,27.9167834
2025-10-04T08:05:00Z,1759565100000,122443.2,122480.0,122409.3,122480.0,17.1751862
2025-10-04T08:10:00Z,1759565400000,122480.2,122540.2,122465.1,122465.2,13.06548353
2025-10-04T08:15:00Z,1759565700000,122465.2,122465.2,122360.4,122430.9,9.32762543
2025-10-04T08:20:00Z,1759566000000,122430.9,122515.6,122405.0,122407.5,397.40730619
2025-10-04T08:25:00Z,1759566300000,122407.5,122508.4,122407.4,122434.3,25.00718163
2025-10-04T08:30:00Z,1759566600000,122434.3,122434.3,122305.0,122342.0,43.31223954
2025-10-04T08:35:00Z,1759566900000,122342.0,122345.1,122280.0,122280.0,15.09305088
2025-10-04T08:40:00Z,1759567200000,122280.0,122296.9,122229.8,122249.0,4.5212436
2025-10-04T08:45:00Z,1759567500000,122248.9,122330.6,122205.8,122311.5,23.91577029
2025-10-04T08:50:00Z,1759567800000,122311.5,122311.5,122264.0,122288.9,8.02279334
2025-10-04T08:55:00Z,1759568100000,122288.9,122322.6,122276.0,122279.9,8.10910217
2025-10-04T09:00:00Z,1759568400000,122280.0,122355.5,122273.0,122355.5,9.05311553
2025-10-04T09:05:00Z,1759568700000,122355.5,122433.0,122355.4,122397.7,6.09854748
2025-10-04T09:10:00Z,1759569000000,122397.7,122426.5,122380.0,122421.7,3.35821865
2025-10-04T09:15:00Z,1759569300000,122421.8,122467.5,122378.7,122384.3,5.28205808
2025-10-04T09:20:00Z,1759569600000,122384.4,122407.0,122361.7,122406.9,4.9677931
2025-10-04T09:25:00Z,1759569900000,122406.9,122407.4,122381.0,122381.1,3.34513214
2025-10-04T09:30:00Z,1759570200000,122381.1,122381.2,122356.2,122356.3,0.52176708
2025-10-04T09:35:00Z,1759570500000,122356.2,122356.3,122316.2,122330.6,17.65098911
2025-10-04T09:40:00Z,1759570800000,122330.6,122349.4,122330.6,122340.9,1.72240977
2025-10-04T09:45:00Z,1759571100000,122340.8,122340.8,122254.0,122254.1,2.81278516
2025-10-04T09:50:00Z,1759571400000,122254.1,122254.1,122204.4,122217.0,9.73857743
2025-10-04T09:55:00Z,1759571700000,122216.9,122230.1,122200.0,122225.0,9.84953276
2025-10-04T10:00:00Z,1759572000000,122225.1,122277.8,122202.0,122272.2,7.09381414
2025-10-04T10:05:00Z,1759572300000,122272.2,122285.1,122272.1,122283.4,1.55524113
2025-10-04T10:10:00Z,1759572600000,122283.4,122283.5,122236.1,122236.1,13.42785649
2025-10-04T10:15:00Z,1759572900000,122236.2,122282.6,122217.7,122258.6,4.89957338
2025-10-04T10:20:00Z,1759573200000,122258.7,122323.0,122258.6,122323.0,3.1110687
2025-10-04T10:25:00Z,1759573500000,122322.9,122333.0,122306.0,122313.7,4.37541909
2025-10-04T10:30:00Z,1759573800000,122315.5,122350.6,122315.5,122319.0,15.13426047
2025-10-04T10:35:00Z,1759574100000,122319.0,122320.1,122205.8,122258.5,9.85368662
2025-10-04T10:40:00Z,1759574400000,122258.6,122263.2,122227.0,122245.1,3.13770465
2025-10-04T10:45:00Z,1759574700000,122245.1,122253.6,122200.0,122200.0,12.31566931
2025-10-04T10:50:00Z,1759575000000,122200.0,122200.1,122134.2,122134.2,37.51115665
2025-10-04T10:55:00Z,1759575300000,122133.8,122154.0,122120.7,122138.6,3.70018684
2025-10-04T11:00:00Z,1759575600000,122138.7,122191.4,122111.5,122191.4,9.61650271
2025-10-04T11:05:00Z,1759575900000,122191.3,122238.0,122146.4,122146.5,5.95079308
2025-10-04T11:10:00Z,1759576200000,122146.5,122146.5,122010.0,122042.6,13.8619344
2025-10-04T11:15:00Z,1759576500000,122042.7,122099.9,121967.5,122015.9,20.07172388
2025-10-04T11:20:00Z,1759576800000,122016.0,122026.6,121989.8,122011.9,5.37227958
2025-10-04T11:25:00Z,1759577100000,122012.0,122143.4,122012.0,122104.2,13.00226624
2025-10-04T11:30:00Z,1759577400000,122104.2,122143.3,122104.2,122119.2,3.54270179
2025-10-04T11:35:00Z,1759577700000,122118.0,122126.2,122052.2,122052.2,2.95450722
2025-10-04T11:40:00Z,1759578000000,122052.2,122119.3,122037.8,122066.8,8.58803795
2025-10-04T11:45:00Z,1759578300000,122066.7,122072.8,122046.1,122046.1,3.60968016
2025-10-04T11:50:00Z,1759578600000,122046.1,122087.7,122037.8,122037.8,6.42348322
2025-10-04T11:55:00Z,1759578900000,122037.8,122037.9,121978.3,121978.4,9.78988356
2025-10-04T12:00:00Z,1759579200000,121978.4,122062.5,121970.0,122023.4,23.39100804
2025-10-04T12:05:00Z,1759579500000,122023.4,122031.7,122000.1,122028.1,7.46555597
2025-10-04T12:10:00Z,1759579800000,122028.1,122117.7,122028.1,122114.1,2.39476451
2025-10-04T12:15:00Z,1759580100000,122114.1,122114.6,122081.0,122084.1,2.16332413
2025-10-04T12:20:00Z,1759580400000,122081.0,122098.9,122060.0,122094.2,3.62112064
2025-10-04T12:25:00Z,1759580700000,122094.1,122094.1,122042.6,122084.3,9.39911481
2025-10-04T12:30:00Z,1759581000000,122084.3,122095.3,122020.0,122045.0,7.8934757
2025-10-04T12:35:00Z,1759581300000,122045.0,122076.1,122028.2,122056.9,8.43299357
2025-10-04T12:40:00Z,1759581600000,122056.9,122076.0,122047.4,122047.5,1.79491141
2025-10-04T12:45:00Z,1759581900000,122047.4,122047.4,121975.5,121975.6,3.3015801
2025-10-04T12:50:00Z,1759582200000,121975.5,122012.8,121951.4,121975.3,5.70242903
2025-10-04T12:55:00Z,1759582500000,121975.3,122030.0,121975.3,122020.8,7.96015877
2025-10-04T13:00:00Z,1759582800000,122020.9,122266.0,122010.9,122264.9,12.78704989
2025-10-04T13:05:00Z,1759583100000,122264.9,122519.9,122239.4,122469.1,44.23098751
2025-10-04T13:10:00Z,1759583400000,122469.7,122487.8,122383.0,122397.8,22.66728298
2025-10-04T13:15:00Z,1759583700000,122397.8,122459.4,122379.0,122393.0,15.76586674
2025-10-04T13:20:00Z,1759584000000,122393.0,122393.0,122290.9,122331.7,13.08180248
2025-10-04T13:25:00Z,1759584300000,122339.3,122360.0,122313.0,122316.9,7.30994554
2025-10-04T13:30:00Z,1759584600000,122316.0,122383.8,122316.0,122379.0,7.45692786
2025-10-04T13:35:00Z,1759584900000,122378.6,122470.1,122378.6,122465.2,11.7149919
2025-10-04T13:40:00Z,1759585200000,122465.1,122465.1,122404.4,122413.4,4.42637505
